PanjivaRecordID,hscode_6,LEB_flag,CITES_flag,WWF_HighRisk_flag,IUCN_RedList_flag,Lacey_Act_flag
8373044,441820,0,0,0,0,1
8380404,440929,0,0,0,0,1
8238888,442010,0,0,0,0,1
8454632,440929,0,0,0,0,1
8259624,441300,0,0,0,0,0
8261032,440922,0,0,0,0,1
8298088,440922,0,0,0,0,1
8297576,440929,0,0,0,0,1
8287720,940350,0,0,0,0,1
8279912,441400,0,0,0,0,1
8314664,442199,0,0,0,0,1
8300456,440799,0,0,0,0,1
8340264,440929,0,0,0,0,1
8359784,940190,0,0,0,0,1
8370600,440922,0,0,0,0,1
8371624,441231,0,0,0,0,1
8371496,440890,0,0,0,0,1
8390056,940169,0,0,0,0,1
8454629,440929,0,0,0,0,1
8268133,440799,0,0,0,0,1
8261029,440922,0,0,0,0,1
8298085,440922,0,0,0,0,1
8287717,940350,0,0,0,0,1
8287781,940390,0,0,0,0,0
8279909,441400,0,0,0,0,1
8314661,442199,0,0,0,0,1
8305957,440799,0,0,0,0,1
8328677,440929,0,0,0,0,1
8380517,440929,0,0,0,0,1
8390053,940350,0,0,0,0,1
8410725,442090,0,0,0,0,1
8403711,441820,0,0,0,0,1
8396607,940360,0,0,0,0,1
8384703,442010,0,0,0,0,1
8422399,441234,0,0,0,0,1
8429439,440929,0,0,0,0,1
8421887,442191,0,0,0,0,1
8432831,441234,0,0,0,0,1
8433023,442010,0,0,0,0,1
8437375,940161,0,0,0,0,1
8433215,442010,0,0,0,0,1
8467903,440922,0,0,0,0,1
8465343,440890,0,0,0,0,1
8463295,441820,0,0,0,0,1
8452415,441300,0,0,0,0,0
8481791,940360,0,0,0,0,1
8481663,940161,0,0,0,0,1
8481599,441510,0,0,0,0,0
8505533,440929,0,0,0,0,1
8513917,441400,0,0,0,0,1
8521533,940360,0,0,0,0,1
8403709,441820,0,0,0,0,1
8386429,442010,0,0,0,0,1
8396605,940161,0,0,0,0,1
8381053,440929,0,0,0,0,1
8384701,441990,0,0,0,0,1
8398077,442010,0,0,0,0,1
8422397,441234,0,0,0,0,1
8799549,940350,0,0,0,0,1
8437117,940350,0,0,0,0,1
8433213,442090,0,0,0,0,1
8467901,440922,0,0,0,0,1
8451133,440729,0,0,0,0,1
8463293,441820,0,0,0,0,1
8452413,441300,0,0,0,0,0
8481789,940360,0,0,0,0,1
8481661,940161,0,0,0,0,1
8513916,441400,0,0,0,0,1
8403708,441820,0,0,0,0,1
8353148,442010,0,0,0,0,1
8396604,940390,0,0,0,0,0
8384700,441400,0,0,0,0,1
8398076,940169,0,0,0,0,1
8397884,440922,0,0,0,0,1
8422396,441234,0,0,0,0,1
9129020,441919,0,0,0,0,1
8799548,940350,0,0,0,0,1
8437116,940169,0,0,0,0,1
8433212,441990,0,0,0,0,1
8467900,440922,0,0,0,0,1
8451132,440729,0,0,0,0,1
8463292,441820,0,0,0,0,1
8481788,940360,0,0,0,0,1
8494524,442199,0,0,0,0,1
8505337,442199,0,0,0,0,1
8514233,441400,0,0,0,0,1
8513913,441400,0,0,0,0,1
8403705,441820,0,0,0,0,1
8396601,940360,0,0,0,0,1
8386297,441231,0,0,0,0,1
8398073,940350,0,0,0,0,1
8397881,440922,0,0,0,0,1
8374969,940390,0,0,0,0,0
8422393,441234,0,0,0,0,1
8461689,940350,0,0,0,0,1
8799545,940161,0,0,0,0,1
8428153,440929,0,0,0,0,1
8460729,441879,0,0,0,0,1
8433273,940360,0,0,0,0,1
8467897,440922,0,0,0,0,1
8460985,440722,0,0,0,0,1
8505013,440929,0,0,0,0,1
8514229,441510,0,0,0,0,0
8512629,440799,0,0,0,0,1
8370165,441990,0,0,0,0,1
8398069,441400,0,0,0,0,1
8372661,441820,0,0,0,0,1
8386293,441231,0,0,0,0,1
8374965,940161,0,0,0,0,1
8420853,441990,0,0,0,0,1
8410805,940190,0,0,0,0,1
8421621,440929,0,0,0,0,1
8403701,441300,0,0,0,0,0
8426805,440929,0,0,0,0,1
8439797,441234,0,0,0,0,1
8467893,440922,0,0,0,0,1
8445685,441510,0,0,0,0,0
8486837,440722,0,0,0,0,1
8495285,441231,0,0,0,0,1
8514232,441400,0,0,0,0,1
8359800,940330,0,0,0,0,1
8398072,940360,0,0,0,0,1
8397880,440922,0,0,0,0,1
8372664,441820,0,0,0,0,1
8386296,441231,0,0,0,0,1
8374968,940350,0,0,0,0,1
8421624,440929,0,0,0,0,1
8429432,441300,0,0,0,0,0
8428152,440929,0,0,0,0,1
8433272,940360,0,0,0,0,1
8467896,440922,0,0,0,0,1
8460984,440722,0,0,0,0,1
8494328,441919,0,0,0,0,1
8486840,440722,0,0,0,0,1
8495274,440922,0,0,0,0,1
8505066,440929,0,0,0,0,1
8514218,441400,0,0,0,0,1
8359722,442090,0,0,0,0,1
8398058,940360,0,0,0,0,1
8372650,441820,0,0,0,0,1
8410794,940190,0,0,0,0,1
8421610,440929,0,0,0,0,1
9221354,441919,0,0,0,0,1
8443370,440922,0,0,0,0,1
8433962,440799,0,0,0,0,1
8429418,440929,0,0,0,0,1
8423274,940360,0,0,0,0,1
8467882,440922,0,0,0,0,1
8458922,442199,0,0,0,0,1
8444778,440922,0,0,0,0,1
8474030,441300,0,0,0,0,0
8511278,440799,0,0,0,0,1
8514222,441400,0,0,0,0,1
8359726,442090,0,0,0,0,1
8393070,440929,0,0,0,0,1
8384814,442010,0,0,0,0,1
8398062,940360,0,0,0,0,1
8422446,441231,0,0,0,0,1
8410798,940190,0,0,0,0,1
8421614,440929,0,0,0,0,1
8481774,940360,0,0,0,0,1
8798958,441860,0,0,0,0,1
8799534,940161,0,0,0,0,1
8458926,441520,0,0,0,0,0
8467886,440922,0,0,0,0,1
8443374,440922,0,0,0,0,1
8514225,441400,0,0,0,0,1
8359729,442090,0,0,0,0,1
8370161,441990,0,0,0,0,1
8380401,440929,0,0,0,0,1
8393073,440929,0,0,0,0,1
8394225,440929,0,0,0,0,1
8398065,940360,0,0,0,0,1
8372657,441820,0,0,0,0,1
8422449,441231,0,0,0,0,1
8410801,940190,0,0,0,0,1
8421617,440929,0,0,0,0,1
8799537,441820,0,0,0,0,1
8422961,441820,0,0,0,0,1
8423857,442010,0,0,0,0,1
8481777,940360,0,0,0,0,1
8474033,441400,0,0,0,0,1
8458929,442199,0,0,0,0,1
8467889,440922,0,0,0,0,1
8443377,440922,0,0,0,0,1
8495269,440929,0,0,0,0,1
8371493,440890,0,0,0,0,1
8359717,442090,0,0,0,0,1
8370597,440922,0,0,0,0,1
8372645,441820,0,0,0,0,1
8410789,940190,0,0,0,0,1
8411045,940390,0,0,0,0,0
8443365,440922,0,0,0,0,1
8429413,440929,0,0,0,0,1
8467877,440922,0,0,0,0,1
8444709,440929,0,0,0,0,1
8463845,440929,0,0,0,0,1
8446117,940360,0,0,0,0,1
8451301,442090,0,0,0,0,1
8444389,441820,0,0,0,0,1
8458917,442199,0,0,0,0,1
8457637,940360,0,0,0,0,1
8455256,441231,0,0,0,0,1
8446104,940360,0,0,0,0,1
8457496,441234,0,0,0,0,1
8451096,440929,0,0,0,0,1
8428760,441300,0,0,0,0,0
8467864,440922,0,0,0,0,1
8459096,940360,0,0,0,0,1
8493592,440729,0,0,0,0,1
8508184,442199,0,0,0,0,1
8343512,442010,0,0,0,0,1
8370200,441879,0,0,0,0,1
8383320,441990,0,0,0,0,1
8379224,440929,0,0,0,0,1
8384728,442090,0,0,0,0,1
8568536,440929,0,0,0,0,1
8403736,441820,0,0,0,0,1
8410776,940161,0,0,0,0,1
8420696,440799,0,0,0,0,1
8422424,440929,0,0,0,0,1
8683096,441019,0,0,0,0,0
8452440,440929,0,0,0,0,1
8748824,440929,0,0,0,0,1
8780248,940360,0,0,0,0,1
8439768,441234,0,0,0,0,1
8443096,440922,0,0,0,0,1
8428504,441300,0,0,0,0,0
8495273,440922,0,0,0,0,1
8493097,440929,0,0,0,0,1
8505065,440929,0,0,0,0,1
8514217,441400,0,0,0,0,1
8540137,440929,0,0,0,0,1
8359721,442090,0,0,0,0,1
8398057,940340,0,0,0,0,1
8372649,441820,0,0,0,0,1
8410793,940190,0,0,0,0,1
8421609,440929,0,0,0,0,1
8420841,440349,0,0,0,0,1
8443369,440922,0,0,0,0,1
8429417,440929,0,0,0,0,1
8433961,440799,0,0,0,0,1
8423273,442010,0,0,0,0,1
8436393,441400,0,0,0,0,1
8444777,440729,0,0,0,0,1
8467881,440922,0,0,0,0,1
8458921,442199,0,0,0,0,1
8457630,940330,0,0,0,0,1
8459614,440799,0,0,0,0,1
8494110,440929,0,0,0,0,1
8370590,440922,0,0,0,0,1
8359710,442090,0,0,0,0,1
8383326,442090,0,0,0,0,1
8377502,442090,0,0,0,0,1
8748830,440929,0,0,0,0,1
8780254,940169,0,0,0,0,1
8429406,440929,0,0,0,0,1
8457502,441231,0,0,0,0,1
8446110,940161,0,0,0,0,1
8467870,440922,0,0,0,0,1
8444382,441820,0,0,0,0,1
8514226,441400,0,0,0,0,1
8505010,440929,0,0,0,0,1
8370162,441990,0,0,0,0,1
8380402,440929,0,0,0,0,1
8398066,940360,0,0,0,0,1
8372658,441820,0,0,0,0,1
8374962,940169,0,0,0,0,1
8422450,441231,0,0,0,0,1
8410802,940190,0,0,0,0,1
8421618,440929,0,0,0,0,1
8481778,940360,0,0,0,0,1
8799538,940360,0,0,0,0,1
8422962,441820,0,0,0,0,1
8458930,442199,0,0,0,0,1
8467890,440922,0,0,0,0,1
8429385,441300,0,0,0,0,0
8429513,940360,0,0,0,0,1
8433097,940360,0,0,0,0,1
8434057,940360,0,0,0,0,1
8451337,441300,0,0,0,0,0
8467849,440922,0,0,0,0,1
8493065,440799,0,0,0,0,1
8493705,440922,0,0,0,0,1
8370825,440929,0,0,0,0,1
8360009,940360,0,0,0,0,1
8545993,441820,0,0,0,0,1
8383305,442090,0,0,0,0,1
8452425,440929,0,0,0,0,1
8403721,441820,0,0,0,0,1
8421129,440729,0,0,0,0,1
8495268,440929,0,0,0,0,1
8481764,940350,0,0,0,0,1
8377316,940190,0,0,0,0,1
8371492,440890,0,0,0,0,1
8359716,442090,0,0,0,0,1
8370596,440922,0,0,0,0,1
8359780,940169,0,0,0,0,1
8383332,442199,0,0,0,0,1
8372644,441820,0,0,0,0,1
8403748,442010,0,0,0,0,1
8410724,442090,0,0,0,0,1
8410788,940190,0,0,0,0,1
8411044,940390,0,0,0,0,0
8429412,440929,0,0,0,0,1
8429732,440722,0,0,0,0,1
8467876,440922,0,0,0,0,1
8463844,440929,0,0,0,0,1
8444388,441820,0,0,0,0,1
8458916,442199,0,0,0,0,1
8457636,940360,0,0,0,0,1
8495275,440922,0,0,0,0,1
8521131,442199,0,0,0,0,1
8514219,441400,0,0,0,0,1
8359723,442090,0,0,0,0,1
8398059,940330,0,0,0,0,1
8372651,441820,0,0,0,0,1
8410795,940190,0,0,0,0,1
8421611,440929,0,0,0,0,1
8481771,940360,0,0,0,0,1
8798955,441860,0,0,0,0,1
8429419,440929,0,0,0,0,1
8444779,440922,0,0,0,0,1
8458923,441520,0,0,0,0,0
8467883,440922,0,0,0,0,1
8443371,440922,0,0,0,0,1
8455255,441231,0,0,0,0,1
8451095,440929,0,0,0,0,1
8456215,440929,0,0,0,0,1
8467863,440922,0,0,0,0,1
8493591,440729,0,0,0,0,1
8507671,940360,0,0,0,0,1
8498263,440290,0,0,0,0,1
8343575,940360,0,0,0,0,1
8343511,442010,0,0,0,0,1
8370199,441879,0,0,0,0,1
8383319,442199,0,0,0,0,1
8388503,440922,0,0,0,0,1
8398231,940330,0,0,0,0,1
8380503,440799,0,0,0,0,1
8568535,440929,0,0,0,0,1
8390039,940161,0,0,0,0,1
8403735,441820,0,0,0,0,1
8410775,940161,0,0,0,0,1
8420695,440799,0,0,0,0,1
8422423,440929,0,0,0,0,1
8683095,441019,0,0,0,0,0
8452439,440929,0,0,0,0,1
8748823,440929,0,0,0,0,1
8780247,940360,0,0,0,0,1
8439767,441234,0,0,0,0,1
8443095,440922,0,0,0,0,1
8428759,441300,0,0,0,0,0
8514231,441400,0,0,0,0,1
8353143,441400,0,0,0,0,1
8359799,940330,0,0,0,0,1
8563319,442199,0,0,0,0,1
8398071,940360,0,0,0,0,1
8397879,440922,0,0,0,0,1
8372663,441820,0,0,0,0,1
8386295,441231,0,0,0,0,1
8374967,940360,0,0,0,0,1
8410999,940350,0,0,0,0,1
8410807,940190,0,0,0,0,1
8421623,440929,0,0,0,0,1
8461687,940340,0,0,0,0,1
8403703,441300,0,0,0,0,0
8437111,442010,0,0,0,0,1
8429431,441300,0,0,0,0,0
8460983,440722,0,0,0,0,1
8467895,440922,0,0,0,0,1
8474039,441400,0,0,0,0,1
8514230,441400,0,0,0,0,1
8398070,940330,0,0,0,0,1
8372662,441820,0,0,0,0,1
8386294,441231,0,0,0,0,1
8410998,940350,0,0,0,0,1
8410806,940190,0,0,0,0,1
8421622,440929,0,0,0,0,1
8461686,940161,0,0,0,0,1
8785334,441400,0,0,0,0,1
8403702,441300,0,0,0,0,0
8437110,441820,0,0,0,0,1
8439798,441234,0,0,0,0,1
8433270,940161,0,0,0,0,1
8460982,440722,0,0,0,0,1
8467894,440922,0,0,0,0,1
8486838,440722,0,0,0,0,1
8495286,441231,0,0,0,0,1
8514223,441400,0,0,0,0,1
8359727,442090,0,0,0,0,1
8393071,440929,0,0,0,0,1
8384815,442090,0,0,0,0,1
8398063,940360,0,0,0,0,1
8393647,440722,0,0,0,0,1
8374255,440729,0,0,0,0,1
8422447,441231,0,0,0,0,1
8410799,940190,0,0,0,0,1
8421615,440929,0,0,0,0,1
8420719,440929,0,0,0,0,1
8799535,940340,0,0,0,0,1
8481775,940360,0,0,0,0,1
8458927,442199,0,0,0,0,1
8467887,440922,0,0,0,0,1
8466927,440729,0,0,0,0,1
8443375,440922,0,0,0,0,1
8507757,940360,0,0,0,0,1
8514221,441400,0,0,0,0,1
8514349,441400,0,0,0,0,1
8359725,442090,0,0,0,0,1
8398061,940360,0,0,0,0,1
8384813,442010,0,0,0,0,1
8372653,441820,0,0,0,0,1
8410797,940190,0,0,0,0,1
8421613,440929,0,0,0,0,1
8481773,940360,0,0,0,0,1
8798957,441860,0,0,0,0,1
8799533,940161,0,0,0,0,1
8458925,441520,0,0,0,0,0
8467885,440922,0,0,0,0,1
8443373,440922,0,0,0,0,1
8481756,940350,0,0,0,0,1
8446108,940390,0,0,0,0,0
8444380,441820,0,0,0,0,1
8452444,440929,0,0,0,0,1
8457500,441231,0,0,0,0,1
8481820,940390,0,0,0,0,0
8343516,442090,0,0,0,0,1
8370588,440922,0,0,0,0,1
8371164,442199,0,0,0,0,1
8383324,442090,0,0,0,0,1
8379228,440929,0,0,0,0,1
8377500,442090,0,0,0,0,1
8410780,940169,0,0,0,0,1
8422428,440929,0,0,0,0,1
8748828,440929,0,0,0,0,1
8780252,940360,0,0,0,0,1
8467868,441879,0,0,0,0,1
8456851,442010,0,0,0,0,1
8495123,440839,0,0,0,0,1
8495251,441234,0,0,0,0,1
8518355,440929,0,0,0,0,1
8507667,940360,0,0,0,0,1
8504723,440729,0,0,0,0,1
8370195,441879,0,0,0,0,1
8546003,441820,0,0,0,0,1
8383315,442090,0,0,0,0,1
8398227,940350,0,0,0,0,1
8568531,440929,0,0,0,0,1
8390035,940360,0,0,0,0,1
8384595,441234,0,0,0,0,1
8403731,441820,0,0,0,0,1
8411027,940360,0,0,0,0,1
8422419,440929,0,0,0,0,1
8420691,440799,0,0,0,0,1
8452435,440929,0,0,0,0,1
8748819,440929,0,0,0,0,1
8780243,940350,0,0,0,0,1
8441107,440922,0,0,0,0,1
8429075,441300,0,0,0,0,0
8481767,940360,0,0,0,0,1
8495271,440929,0,0,0,0,1
8514343,442199,0,0,0,0,1
8359719,442090,0,0,0,0,1
8370599,440922,0,0,0,0,1
8398055,940360,0,0,0,0,1
8386535,940190,0,0,0,0,1
8372647,441820,0,0,0,0,1
8410727,442090,0,0,0,0,1
8411047,940390,0,0,0,0,0
8410791,940190,0,0,0,0,1
8443367,440922,0,0,0,0,1
8429415,440929,0,0,0,0,1
8440487,440922,0,0,0,0,1
8436391,441400,0,0,0,0,1
8463719,440722,0,0,0,0,1
8467879,440922,0,0,0,0,1
8446119,940350,0,0,0,0,1
8444391,441820,0,0,0,0,1
8458919,441520,0,0,0,0,0
8457639,940360,0,0,0,0,1
8435076,442199,0,0,0,0,1
8389572,441860,0,0,0,0,1
8453188,442090,0,0,0,0,1
8437380,940360,0,0,0,0,1
8457476,440799,0,0,0,0,1
8454148,440929,0,0,0,0,1
8481796,940360,0,0,0,0,1
8474052,442010,0,0,0,0,1
8403716,441820,0,0,0,0,1
8545988,441820,0,0,0,0,1
8396612,940360,0,0,0,0,1
8384772,442090,0,0,0,0,1
8452420,440929,0,0,0,0,1
8421252,440922,0,0,0,0,1
8422404,440929,0,0,0,0,1
8639172,441400,0,0,0,0,1
8415364,440722,0,0,0,0,1
8481755,940350,0,0,0,0,1
8446107,940350,0,0,0,0,1
8444379,441820,0,0,0,0,1
8467867,441879,0,0,0,0,1
8457499,441231,0,0,0,0,1
8343515,442090,0,0,0,0,1
8370587,440922,0,0,0,0,1
8383323,442090,0,0,0,0,1
8379227,440929,0,0,0,0,1
8571547,940360,0,0,0,0,1
8422427,440929,0,0,0,0,1
8452443,440929,0,0,0,0,1
8748827,440929,0,0,0,0,1
8780251,940360,0,0,0,0,1
8420699,440799,0,0,0,0,1
8403739,442010,0,0,0,0,1
8514227,441510,0,0,0,0,0
8511347,940190,0,0,0,0,1
8505011,440929,0,0,0,0,1
8422963,441820,0,0,0,0,1
8370163,441990,0,0,0,0,1
8398067,940360,0,0,0,0,1
8372659,441820,0,0,0,0,1
8374963,940360,0,0,0,0,1
8422451,441231,0,0,0,0,1
8410803,940190,0,0,0,0,1
8421619,440929,0,0,0,0,1
8481779,940360,0,0,0,0,1
8799539,940360,0,0,0,0,1
8458931,441520,0,0,0,0,0
8467891,440922,0,0,0,0,1
8434063,940360,0,0,0,0,1
8458767,440922,0,0,0,0,1
8467855,440922,0,0,0,0,1
8493583,440729,0,0,0,0,1
8493711,440922,0,0,0,0,1
8360015,940360,0,0,0,0,1
8545999,441820,0,0,0,0,1
8383311,442090,0,0,0,0,1
8398223,940350,0,0,0,0,1
8380751,440929,0,0,0,0,1
8390031,940360,0,0,0,0,1
8403727,441820,0,0,0,0,1
8411023,940360,0,0,0,0,1
8452431,440929,0,0,0,0,1
8780239,940360,0,0,0,0,1
8785295,441990,0,0,0,0,1
8433871,440799,0,0,0,0,1
8428367,440929,0,0,0,0,1
8441106,440729,0,0,0,0,1
8434066,940350,0,0,0,0,1
8383314,441400,0,0,0,0,1
8456850,441990,0,0,0,0,1
8493586,440729,0,0,0,0,1
8493074,440799,0,0,0,0,1
8360018,940360,0,0,0,0,1
8546002,441820,0,0,0,0,1
8398226,940340,0,0,0,0,1
8384850,940360,0,0,0,0,1
8390034,940360,0,0,0,0,1
8403730,441820,0,0,0,0,1
8411026,940360,0,0,0,0,1
8420690,440799,0,0,0,0,1
8452434,440929,0,0,0,0,1
8748818,440929,0,0,0,0,1
8780242,940360,0,0,0,0,1
8428370,440929,0,0,0,0,1
8424274,440729,0,0,0,0,1
8429074,441300,0,0,0,0,0
8433042,442090,0,0,0,0,1
8428366,440929,0,0,0,0,1
8434062,940360,0,0,0,0,1
8458766,440922,0,0,0,0,1
8467854,440922,0,0,0,0,1
8456910,940360,0,0,0,0,1
8493070,440799,0,0,0,0,1
8481678,940330,0,0,0,0,1
8493198,441990,0,0,0,0,1
8493710,440922,0,0,0,0,1
8360014,940360,0,0,0,0,1
8545998,441820,0,0,0,0,1
8383310,442090,0,0,0,0,1
8398222,940350,0,0,0,0,1
8382158,440929,0,0,0,0,1
8390030,940360,0,0,0,0,1
8403726,441820,0,0,0,0,1
8411022,940360,0,0,0,0,1
8452430,440929,0,0,0,0,1
8429390,440929,0,0,0,0,1
8495284,441231,0,0,0,0,1
8505012,440729,0,0,0,0,1
8514228,441510,0,0,0,0,0
8511348,940190,0,0,0,0,1
8422964,441820,0,0,0,0,1
8561780,440799,0,0,0,0,1
8370164,441990,0,0,0,0,1
8398068,940360,0,0,0,0,1
8372660,441820,0,0,0,0,1
8374964,940161,0,0,0,0,1
8420852,441990,0,0,0,0,1
8410804,940190,0,0,0,0,1
8421620,440929,0,0,0,0,1
8467892,440922,0,0,0,0,1
8481780,940360,0,0,0,0,1
8429445,442090,0,0,0,0,1
8389573,441860,0,0,0,0,1
8437381,940360,0,0,0,0,1
8457477,440799,0,0,0,0,1
8454149,440929,0,0,0,0,1
8481605,442090,0,0,0,0,1
8481797,940360,0,0,0,0,1
8403717,441820,0,0,0,0,1
8545989,441820,0,0,0,0,1
8396613,940360,0,0,0,0,1
8452421,440929,0,0,0,0,1
8415365,440722,0,0,0,0,1
8421253,440922,0,0,0,0,1
8422405,440929,0,0,0,0,1
8423430,440922,0,0,0,0,1
8451590,440922,0,0,0,0,1
8457478,440799,0,0,0,0,1
8481798,940360,0,0,0,0,1
8493702,440922,0,0,0,0,1
8371590,441234,0,0,0,0,1
8403718,441820,0,0,0,0,1
8360006,940350,0,0,0,0,1
8545990,441820,0,0,0,0,1
8396614,940360,0,0,0,0,1
8452422,440929,0,0,0,0,1
8422406,440929,0,0,0,0,1
8389574,441860,0,0,0,0,1
8429443,440799,0,0,0,0,1
8435075,442191,0,0,0,0,1
8389571,441860,0,0,0,0,1
8453187,442090,0,0,0,0,1
8437379,441820,0,0,0,0,1
8457475,440799,0,0,0,0,1
8454147,440929,0,0,0,0,1
8452419,440799,0,0,0,0,1
8481603,442090,0,0,0,0,1
8481667,940169,0,0,0,0,1
8481795,940360,0,0,0,0,1
8474051,442010,0,0,0,0,1
8403715,441820,0,0,0,0,1
8545987,441820,0,0,0,0,1
8396611,940360,0,0,0,0,1
8421251,440922,0,0,0,0,1
8422403,440929,0,0,0,0,1
8415363,440722,0,0,0,0,1
8507756,940360,0,0,0,0,1
8514220,441400,0,0,0,0,1
8505004,441300,0,0,0,0,0
8359724,442090,0,0,0,0,1
8398060,940330,0,0,0,0,1
8384812,441990,0,0,0,0,1
8410796,940190,0,0,0,0,1
8421612,440929,0,0,0,0,1
8481772,940360,0,0,0,0,1
8798956,441860,0,0,0,0,1
8799532,940161,0,0,0,0,1
8444780,440729,0,0,0,0,1
8458924,441520,0,0,0,0,0
8467884,440922,0,0,0,0,1
8443372,440922,0,0,0,0,1
8429076,441300,0,0,0,0,0
8459220,441510,0,0,0,0,0
8451092,440929,0,0,0,0,1
8452436,440929,0,0,0,0,1
8456852,442010,0,0,0,0,1
8495124,440839,0,0,0,0,1
8507668,940360,0,0,0,0,1
8370196,441879,0,0,0,0,1
8546004,441820,0,0,0,0,1
8383316,442090,0,0,0,0,1
8398228,940360,0,0,0,0,1
8395604,440890,0,0,0,0,1
8568532,440929,0,0,0,0,1
8390036,940360,0,0,0,0,1
8384596,441234,0,0,0,0,1
8403732,441820,0,0,0,0,1
8411028,940360,0,0,0,0,1
8420692,440799,0,0,0,0,1
8422420,440929,0,0,0,0,1
8683092,440799,0,0,0,0,1
8748820,440929,0,0,0,0,1
8780244,940350,0,0,0,0,1
8443092,440922,0,0,0,0,1
8428756,441300,0,0,0,0,0
8429387,441300,0,0,0,0,0
8434059,940360,0,0,0,0,1
8467851,440922,0,0,0,0,1
8451339,440799,0,0,0,0,1
8493707,440922,0,0,0,0,1
8508747,940360,0,0,0,0,1
8360011,940360,0,0,0,0,1
8545995,441820,0,0,0,0,1
8383307,442090,0,0,0,0,1
8452427,440929,0,0,0,0,1
8403723,441820,0,0,0,0,1
8422411,440929,0,0,0,0,1
8780235,940360,0,0,0,0,1
8474032,441400,0,0,0,0,1
8514224,441400,0,0,0,0,1
8359728,442090,0,0,0,0,1
8370160,441990,0,0,0,0,1
8393072,440929,0,0,0,0,1
8398064,940360,0,0,0,0,1
8422448,441231,0,0,0,0,1
8410800,940190,0,0,0,0,1
8421616,440929,0,0,0,0,1
8799536,940350,0,0,0,0,1
8428784,441300,0,0,0,0,0
8422960,441820,0,0,0,0,1
8481776,940360,0,0,0,0,1
8458928,442199,0,0,0,0,1
8467888,440922,0,0,0,0,1
8443376,440922,0,0,0,0,1
8433096,940360,0,0,0,0,1
8434056,940330,0,0,0,0,1
8451592,440922,0,0,0,0,1
8451336,441300,0,0,0,0,0
8451464,440922,0,0,0,0,1
8460872,442199,0,0,0,0,1
8455560,442199,0,0,0,0,1
8493704,440922,0,0,0,0,1
8481672,940190,0,0,0,0,1
8370824,440929,0,0,0,0,1
8371592,441234,0,0,0,0,1
8545992,441820,0,0,0,0,1
8383304,442199,0,0,0,0,1
8396616,441919,0,0,0,0,1
8452424,440929,0,0,0,0,1
8403720,441820,0,0,0,0,1
8421128,440729,0,0,0,0,1
8429386,441300,0,0,0,0,0
8434058,940360,0,0,0,0,1
8467850,440922,0,0,0,0,1
8451338,441300,0,0,0,0,0
8493066,440799,0,0,0,0,1
8493706,440922,0,0,0,0,1
8360010,940360,0,0,0,0,1
8545994,441820,0,0,0,0,1
8383306,442090,0,0,0,0,1
8452426,440929,0,0,0,0,1
8403722,441820,0,0,0,0,1
8428365,440929,0,0,0,0,1
8434061,441820,0,0,0,0,1
8493197,441990,0,0,0,0,1
8458765,440922,0,0,0,0,1
8467853,440922,0,0,0,0,1
8466445,440929,0,0,0,0,1
8456909,940360,0,0,0,0,1
8429389,440929,0,0,0,0,1
8493709,440922,0,0,0,0,1
8360013,940360,0,0,0,0,1
8545997,441820,0,0,0,0,1
8383309,442090,0,0,0,0,1
8398221,940350,0,0,0,0,1
8403725,441820,0,0,0,0,1
8411021,940360,0,0,0,0,1
8422413,440929,0,0,0,0,1
8452429,440799,0,0,0,0,1
8433025,442010,0,0,0,0,1
8429441,440722,0,0,0,0,1
8453185,442090,0,0,0,0,1
8437377,940340,0,0,0,0,1
8454145,440929,0,0,0,0,1
8452417,440929,0,0,0,0,1
8481793,940360,0,0,0,0,1
8474049,442010,0,0,0,0,1
8495041,440890,0,0,0,0,1
8370049,440799,0,0,0,0,1
8403713,441820,0,0,0,0,1
8545985,441820,0,0,0,0,1
8384705,442090,0,0,0,0,1
8396609,940169,0,0,0,0,1
8421249,440922,0,0,0,0,1
8422401,440929,0,0,0,0,1
8707969,441879,0,0,0,0,1
8481665,940169,0,0,0,0,1
8513918,441400,0,0,0,0,1
8353150,442010,0,0,0,0,1
8403710,441820,0,0,0,0,1
8396606,940350,0,0,0,0,1
8389438,440799,0,0,0,0,1
8384702,442010,0,0,0,0,1
8422398,441234,0,0,0,0,1
8799550,940340,0,0,0,0,1
8437118,940360,0,0,0,0,1
8433022,441990,0,0,0,0,1
8429438,440929,0,0,0,0,1
8437374,940161,0,0,0,0,1
8433214,442010,0,0,0,0,1
8451134,441234,0,0,0,0,1
8467902,440922,0,0,0,0,1
8465342,440890,0,0,0,0,1
8463294,441820,0,0,0,0,1
8452414,441300,0,0,0,0,0
8481790,940360,0,0,0,0,1
8481662,940161,0,0,0,0,1
8481762,940350,0,0,0,0,1
8341218,440929,0,0,0,0,1
8370594,440922,0,0,0,0,1
8359714,442090,0,0,0,0,1
8383330,442090,0,0,0,0,1
8383010,442010,0,0,0,0,1
8384802,940161,0,0,0,0,1
8372642,441820,0,0,0,0,1
8410786,940190,0,0,0,0,1
8420706,440799,0,0,0,0,1
8429410,440929,0,0,0,0,1
8467874,440922,0,0,0,0,1
8446114,940169,0,0,0,0,1
8458914,441520,0,0,0,0,0
8457634,940360,0,0,0,0,1
8446105,940360,0,0,0,0,1
8457497,441234,0,0,0,0,1
8467865,440922,0,0,0,0,1
8493593,440729,0,0,0,0,1
8495257,440929,0,0,0,0,1
8508185,442199,0,0,0,0,1
